b,k,periodo,estabilidad
-5.6,-20.5,3,I
-5.6,-20.6,2,I
-5.6,-20.6,3,I
-5.6,-20.7,2,I
-5.6,-20.7,3,I
-5.6,-20.7,4,I
-5.6,-20.8,2,I
-5.6,-20.8,3,I
-5.6,-20.8,5,I
-5.6,-20.9,7,I
-5.6,-21.0,2,I
-5.6,-21.0,3,I
-5.6,-21.0,5,I
-5.6,-21.0,7,I
-5.6,-21.1,2,I
-5.6,-21.1,5,I
-5.6,-21.2,3,I
-5.6,-21.3,2,I
-5.6,-21.3,3,I
-5.6,-21.3,6,I
-5.6,-21.4,2,I
-5.6,-21.4,5,I
-5.6,-21.4,6,I
-5.6,-21.5,2,I
-5.6,-21.6,2,I
-5.6,-21.6,3,I
-5.6,-21.7,2,I
-5.6,-21.7,3,I
-5.6,-21.7,5,I
-5.6,-21.7,6,I
-5.6,-21.8,2,I
-5.6,-21.8,3,I
-5.6,-21.9,2,I
-5.6,-21.9,3,I
-5.6,-21.9,4,I
-5.6,-22.0,2,I
-5.6,-22.0,3,I
-5.6,-22.0,4,I
-5.6,-22.0,5,I
-5.6,-22.1,2,I
-5.6,-22.1,3,I
-5.6,-22.2,2,I
-5.6,-22.2,3,I
-5.6,-22.2,4,I
-5.6,-22.3,3,I
-5.6,-22.3,5,I
-5.6,-22.4,2,I
-5.6,-22.4,3,I
-5.6,-22.5,2,I
-5.6,-22.5,3,I
-5.6,-22.6,3,I
-5.6,-22.7,2,I
-5.6,-22.7,3,I
-5.6,-22.7,5,I
-5.6,-22.8,2,I
-5.6,-22.8,3,I
-5.6,-22.9,2,I
-5.6,-22.9,3,I
-5.6,-22.9,4,I
-5.6,-22.9,5,I
-5.6,-23.0,2,I
-5.6,-23.0,3,I
-5.6,-23.1,2,I
-5.6,-23.1,3,I
-5.6,-23.1,5,I
-5.6,-23.2,3,I
-5.6,-23.3,2,I
-5.6,-23.3,3,I
-5.6,-23.3,5,I
-5.6,-23.3,6,I
-5.6,-23.4,2,I
-5.6,-23.4,3,I
-5.6,-23.4,5,I
-5.6,-23.5,2,I
-5.6,-23.5,3,I
-5.6,-23.5,5,I
-5.6,-23.6,2,I
-5.6,-23.6,5,I
-5.6,-23.7,2,I
-5.6,-23.7,3,I
-5.6,-23.7,6,I
-5.6,-23.8,3,I
-5.6,-23.8,4,I
-5.6,-23.8,5,I
-5.6,-23.8,6,I
-5.6,-23.9,2,I
-5.6,-24.0,3,I
-5.6,-24.0,5,I
-5.6,-24.0,6,I
-5.6,-24.1,2,I
-5.6,-24.1,3,I
-5.6,-24.2,3,I
-5.6,-24.2,5,I
-5.6,-24.2,7,I
-5.6,-24.3,2,I
-5.6,-24.3,3,I
-5.6,-24.3,6,I
-5.6,-24.4,2,I
-5.6,-24.4,3,I
-5.6,-24.4,4,I
-5.6,-24.4,5,I
-5.6,-24.5,2,I
-5.6,-24.5,3,I
-5.6,-24.5,4,I
-5.6,-24.6,3,I
-5.6,-24.6,5,I
-5.6,-24.7,2,I
-5.6,-24.7,4,I
-5.6,-24.7,6,I
-5.6,-24.8,2,I
-5.6,-24.8,3,I
-5.6,-24.8,5,I
-5.6,-24.9,2,I
-5.6,-24.9,3,I
-5.6,-24.9,4,I
-5.6,-24.9,5,I
-5.6,-25.0,3,I
-5.6,-25.0,5,I
-5.6,-25.1,2,I
-5.6,-25.1,3,I
-5.6,-25.1,5,I
-5.6,-25.1,6,I
-5.6,-25.2,2,I
-5.6,-25.2,3,I
-5.6,-25.3,2,I
-5.6,-25.3,3,I
-5.6,-25.3,5,I
-5.6,-25.3,6,I
-5.6,-25.4,2,I
-5.6,-25.4,3,I
-5.6,-25.4,5,I
-5.6,-25.5,2,I
-5.6,-25.5,3,I
-5.6,-25.5,5,I
-5.6,-25.6,2,I
-5.6,-25.6,3,I
-5.6,-25.6,4,I
-5.6,-25.6,5,I
-5.6,-25.7,3,I
-5.6,-25.7,5,I
-5.6,-25.7,7,I
-5.6,-25.8,2,I
-5.6,-25.8,3,I
-5.6,-25.8,4,I
-5.6,-25.8,5,I
-5.6,-25.9,2,I
-5.6,-25.9,3,I
-5.6,-25.9,6,I
-5.6,-25.9,7,I
-5.6,-26.0,2,I
-5.6,-26.0,5,I
-5.6,-26.0,6,I
-5.6,-26.0,7,I
-5.6,-26.1,2,I
-5.6,-26.1,3,I
-5.6,-26.1,6,I
-5.6,-26.2,2,I
-5.6,-26.2,3,I
-5.6,-26.2,5,I
-5.6,-26.2,7,I
-5.6,-26.3,2,I
-5.6,-26.3,3,I
-5.6,-26.4,2,I
-5.6,-26.4,3,I
-5.6,-26.4,5,I
-5.6,-26.4,6,I
-5.6,-26.5,2,I
-5.6,-26.5,3,I
-5.6,-26.5,5,I
-5.6,-26.6,2,I
-5.6,-26.6,3,I
-5.6,-26.6,6,I
-5.6,-26.6,7,I
-5.6,-26.7,3,I
-5.6,-26.7,4,E
-5.6,-26.7,5,I
-5.6,-26.8,3,I
-5.6,-26.8,4,I
-5.6,-26.8,5,I
-5.6,-26.8,7,I
-5.6,-26.9,2,I
-5.6,-26.9,3,I
-5.6,-26.9,4,I
-5.6,-27.0,2,I
-5.6,-27.0,3,I
-5.6,-27.0,4,E
-5.6,-27.0,5,I
-5.6,-27.0,6,I
-5.6,-27.0,7,I
-5.6,-27.1,2,I
-5.6,-27.1,3,I
-5.6,-27.1,5,I
-5.6,-27.2,2,I
-5.6,-27.2,3,I
-5.6,-27.2,4,E
-5.6,-27.2,5,I
-5.6,-27.2,6,I
-5.6,-27.3,2,I
-5.6,-27.3,3,I
-5.6,-27.3,4,I
-5.6,-27.4,2,I
-5.6,-27.4,3,I
-5.6,-27.4,4,E
-5.6,-27.4,5,I
-5.6,-27.4,7,I
-5.6,-27.5,2,I
-5.6,-27.5,3,I
-5.6,-27.5,4,E
-5.6,-27.5,5,I
-5.6,-27.5,6,I
-5.6,-27.6,2,I
-5.6,-27.6,3,I
-5.6,-27.6,4,I
-5.6,-27.6,5,I
-5.6,-27.6,6,I
-5.6,-27.7,4,I
-5.6,-27.8,3,I
-5.6,-27.8,4,I
-5.6,-27.9,4,I
-5.6,-27.9,7,I
-5.6,-28.0,2,I
-5.6,-28.0,3,I
-5.6,-28.0,4,I
-5.6,-28.1,3,I
-5.6,-28.1,4,I
-5.6,-28.1,5,I
-5.6,-28.2,2,I
-5.6,-28.2,3,I
-5.6,-28.2,4,I
-5.6,-28.2,6,I
-5.6,-28.3,2,I
-5.6,-28.3,3,I
-5.6,-28.3,4,I
-5.6,-28.3,7,I
-5.6,-28.4,2,I
-5.6,-28.4,3,I
-5.6,-28.4,4,I
-5.6,-28.5,2,I
-5.6,-28.5,3,I
-5.6,-28.5,4,I
-5.6,-28.5,5,I
-5.6,-28.5,6,I
-5.6,-28.6,2,I
-5.6,-28.6,3,I
-5.6,-28.6,4,I
-5.6,-28.6,5,I
-5.6,-28.6,6,I
-5.6,-28.6,7,I
-5.6,-28.7,3,I
-5.6,-28.7,4,I
-5.6,-28.7,5,I
-5.6,-28.7,6,I
-5.6,-28.8,4,I
-5.6,-28.8,7,I
-5.6,-28.9,2,I
-5.6,-28.9,3,I
-5.6,-28.9,4,I
-5.6,-29.0,2,I
-5.6,-29.0,3,I
-5.6,-29.0,6,I
-5.6,-29.1,2,I
-5.6,-29.1,3,I
-5.6,-29.1,4,I
-5.6,-29.1,5,I
-5.6,-29.2,2,I
-5.6,-29.2,3,I
-5.6,-29.2,4,I
-5.6,-29.2,5,I
-5.6,-29.3,2,I
-5.6,-29.3,5,I
-5.6,-29.3,6,I
-5.6,-29.3,7,I
-5.6,-29.4,2,I
-5.6,-29.4,3,I
-5.6,-29.4,4,I
-5.6,-29.4,5,I
-5.6,-29.5,2,I
-5.6,-29.5,3,I
-5.6,-29.5,4,I
-5.6,-29.5,6,I
-5.6,-29.6,2,I
-5.6,-29.6,3,I
-5.6,-29.6,4,I
-5.6,-29.6,5,I
-5.6,-29.6,6,I
-5.6,-29.6,7,I
-5.6,-29.7,2,I
-5.6,-29.7,3,I
-5.6,-29.7,4,I
-5.6,-29.7,6,I
-5.6,-29.7,7,I
-5.6,-29.8,2,I
-5.6,-29.8,3,I
-5.6,-29.8,5,I
-5.6,-29.8,6,I
-5.6,-29.8,7,I
-5.6,-29.9,2,I
-5.6,-29.9,3,I
-5.6,-29.9,4,I
-5.6,-29.9,6,I
-5.6,-30.0,2,I
-5.6,-30.0,3,I
-5.6,-30.0,4,I
-5.6,-30.0,5,I
-5.6,-30.0,7,I
-5.6,-30.1,2,I
-5.6,-30.1,3,I
-5.6,-30.1,6,I
-5.6,-30.1,7,I
-5.6,-30.2,2,I
-5.6,-30.2,3,I
-5.6,-30.2,4,I
-5.6,-30.2,5,I
-5.6,-30.2,7,I
-5.6,-30.3,2,I
-5.6,-30.3,3,I
-5.6,-30.3,4,I
-5.6,-30.4,2,I
-5.6,-30.4,3,I
-5.6,-30.4,4,I
-5.6,-30.4,5,I
-5.6,-30.4,7,I
-5.6,-30.5,2,I
-5.6,-30.5,3,I
-5.6,-30.5,4,I
-5.6,-30.5,5,I
-5.6,-30.5,6,I
-5.6,-30.6,2,I
-5.6,-30.6,3,I
-5.6,-30.6,4,I
-5.6,-30.7,2,I
-5.6,-30.7,3,I
-5.6,-30.7,4,I
-5.6,-30.7,5,I
-5.6,-30.7,6,I
-5.6,-30.8,2,I
-5.6,-30.8,3,I
-5.6,-30.8,4,I
-5.6,-30.8,5,I
-5.6,-30.8,6,I
-5.6,-30.8,7,I
-5.6,-30.9,3,I
-5.6,-30.9,4,I
-5.6,-30.9,6,I
-5.6,-30.9,7,I
-5.6,-31.0,2,I
-5.6,-31.0,3,I
-5.6,-31.0,4,I
-5.6,-31.0,5,I
-5.6,-31.0,6,I
-5.6,-31.0,7,I
-5.6,-31.1,2,I
-5.6,-31.1,3,I
-5.6,-31.1,4,I
-5.6,-31.1,5,I
-5.6,-31.1,6,I
-5.6,-31.2,3,I
-5.6,-31.2,4,I
-5.6,-31.2,7,I
-5.6,-31.3,2,I
-5.6,-31.3,4,I
-5.6,-31.3,5,I
-5.6,-31.4,2,I
-5.6,-31.4,3,I
-5.6,-31.4,4,I
-5.6,-31.4,6,I
-5.6,-31.4,7,I
-5.6,-31.5,2,I
-5.6,-31.5,3,I
-5.6,-31.5,5,I
-5.6,-31.5,6,I
-5.6,-31.5,7,I
-5.6,-31.6,3,I
-5.6,-31.6,4,I
-5.6,-31.6,5,I
-5.6,-31.6,7,I
-5.6,-31.7,2,I
-5.6,-31.7,3,I
-5.6,-31.7,4,I
-5.6,-31.7,6,I
-5.6,-31.8,2,I
-5.6,-31.8,3,I
-5.6,-31.8,4,I
-5.6,-31.8,5,I
-5.6,-31.8,7,I
-5.6,-31.9,2,I
-5.6,-31.9,3,I
-5.6,-31.9,4,I
-5.6,-31.9,5,I
-5.6,-31.9,7,I
-5.6,-32.0,2,I
-5.6,-32.0,3,I
-5.6,-32.0,4,I
-5.6,-32.0,5,I
-5.6,-32.0,6,I
-5.6,-32.0,7,I
-5.6,-32.1,3,I
-5.6,-32.1,4,I
-5.6,-32.2,2,I
-5.6,-32.2,3,I
-5.6,-32.2,4,I
-5.6,-32.2,5,I
-5.6,-32.2,7,I
-5.6,-32.3,2,I
-5.6,-32.3,3,I
-5.6,-32.3,4,I
-5.6,-32.3,5,I
-5.6,-32.3,7,I
-5.6,-32.4,2,I
-5.6,-32.4,3,I
-5.6,-32.4,4,I
-5.6,-32.4,5,I
-5.6,-32.4,7,I
-5.6,-32.5,3,I
-5.6,-32.5,4,I
-5.6,-32.5,5,I
-5.6,-32.5,6,I
-5.6,-32.5,7,I
-5.6,-32.6,3,I
-5.6,-32.6,4,I
-5.6,-32.6,5,I
-5.6,-32.6,6,I
-5.6,-32.7,2,I
-5.6,-32.7,3,I
-5.6,-32.7,4,I
-5.6,-32.7,5,I
-5.6,-32.7,6,I
-5.6,-32.8,2,I
-5.6,-32.8,3,I
-5.6,-32.8,4,I
-5.6,-32.8,5,I
-5.6,-32.8,7,I
-5.6,-32.9,3,I
-5.6,-32.9,4,I
-5.6,-32.9,5,I
-5.6,-32.9,6,I
-5.6,-33.0,2,I
-5.6,-33.0,4,I
-5.6,-33.0,5,I
-5.6,-33.0,6,I
-5.6,-33.1,2,I
-5.6,-33.1,3,I
-5.6,-33.1,4,I
-5.6,-33.1,5,I
-5.6,-33.1,6,I
-5.6,-33.1,7,I
-5.6,-33.2,2,I
-5.6,-33.2,3,I
-5.6,-33.2,4,I
-5.6,-33.2,5,I
-5.6,-33.2,7,I
-5.6,-33.3,2,I
-5.6,-33.3,3,I
-5.6,-33.3,4,I
-5.6,-33.4,2,I
-5.6,-33.4,3,I
-5.6,-33.4,5,I
-5.6,-33.4,7,I
-5.6,-33.5,3,I
-5.6,-33.5,5,I
-5.6,-33.5,7,I
-5.6,-33.6,2,I
-5.6,-33.6,3,I
-5.6,-33.6,4,I
-5.6,-33.6,5,I
-5.6,-33.6,6,I
-5.6,-33.6,7,I
-5.6,-33.7,2,I
-5.6,-33.7,3,I
-5.6,-33.7,4,I
-5.6,-33.7,5,I
-5.6,-33.7,6,I
-5.6,-33.7,7,I
-5.6,-33.8,2,I
-5.6,-33.8,3,I
-5.6,-33.8,4,I
-5.6,-33.8,5,I
-5.6,-33.8,7,I
-5.6,-33.9,3,I
-5.6,-33.9,4,I
-5.6,-33.9,7,I
-5.6,-34.0,3,I
-5.6,-34.0,4,I
-5.6,-34.0,5,I
-5.6,-34.0,6,I
-5.6,-34.0,7,I
-5.6,-34.1,2,I
-5.6,-34.1,3,I
-5.6,-34.1,4,I
-5.6,-34.1,5,I
-5.6,-34.1,6,I
-5.6,-34.1,7,I
-5.6,-34.2,2,I
-5.6,-34.2,3,I
-5.6,-34.2,5,I
-5.6,-34.2,6,I
-5.6,-34.2,7,I
-5.6,-34.3,2,I
-5.6,-34.3,3,I
-5.6,-34.3,4,I
-5.6,-34.3,6,I
-5.6,-34.4,4,I
-5.6,-34.4,5,I
-5.6,-34.4,7,I
-5.6,-34.5,2,I
-5.6,-34.5,3,I
-5.6,-34.5,4,I
-5.6,-34.5,5,I
-5.6,-34.5,6,I
-5.6,-34.5,7,I
-5.6,-34.6,2,I
-5.6,-34.6,3,I
-5.6,-34.6,4,I
-5.6,-34.6,5,I
-5.6,-34.6,6,I
-5.6,-34.6,7,I
-5.6,-34.7,2,I
-5.6,-34.7,3,I
-5.6,-34.7,4,I
-5.6,-34.7,5,I
-5.6,-34.8,2,I
-5.6,-34.8,3,I
-5.6,-34.8,5,I
-5.6,-34.8,6,I
-5.6,-34.8,7,I
-5.6,-34.9,2,I
-5.6,-34.9,3,I
-5.6,-34.9,4,I
-5.6,-34.9,5,I
-5.6,-34.9,6,I
-5.6,-34.9,7,I
-5.6,-35.0,2,I
-5.6,-35.0,3,I
-5.6,-35.0,4,I
-5.6,-35.0,5,I
-5.6,-35.0,6,I
-5.6,-35.0,7,I
-5.6,-35.1,2,I
-5.6,-35.1,3,I
-5.6,-35.1,4,I
-5.6,-35.1,6,I
-5.6,-35.1,7,I
-5.6,-35.2,2,I
-5.6,-35.2,3,I
-5.6,-35.2,4,I
-5.6,-35.2,5,I
-5.6,-35.2,6,I
-5.6,-35.3,2,I
-5.6,-35.3,3,I
-5.6,-35.3,4,I
-5.6,-35.3,5,I
-5.6,-35.4,2,I
-5.6,-35.4,3,I
-5.6,-35.4,4,I
-5.6,-35.4,6,I
-5.6,-35.4,7,I
-5.6,-35.5,3,I
-5.6,-35.5,4,I
-5.6,-35.5,5,I
-5.6,-35.5,7,I
-5.6,-35.6,2,I
-5.6,-35.6,3,I
-5.6,-35.6,4,I
-5.6,-35.6,5,I
-5.6,-35.6,6,I
-5.6,-35.6,7,I
-5.6,-35.7,3,I
-5.6,-35.7,4,I
-5.6,-35.7,6,I
-5.6,-35.7,7,I
-5.6,-35.8,2,I
-5.6,-35.8,3,I
-5.6,-35.8,4,I
-5.6,-35.8,5,I
-5.6,-35.9,2,I
-5.6,-35.9,3,I
-5.6,-35.9,4,I
-5.6,-35.9,5,I
-5.6,-35.9,6,I
-5.6,-36.0,3,I
-5.6,-36.0,4,I
-5.6,-36.0,5,I
-5.6,-36.0,6,I
-5.6,-36.0,7,I
-5.6,-36.1,3,I
-5.6,-36.1,5,I
-5.6,-36.1,6,I
-5.6,-36.1,7,I
-5.6,-36.2,2,I
-5.6,-36.2,3,I
-5.6,-36.2,4,I
-5.6,-36.2,5,I
-5.6,-36.2,7,I
-5.6,-36.3,2,I
-5.6,-36.3,3,I
-5.6,-36.3,4,I
-5.6,-36.3,5,I
-5.6,-36.3,6,I
-5.6,-36.3,7,I
-5.6,-36.4,2,I
-5.6,-36.4,4,I
-5.6,-36.4,5,I
-5.6,-36.4,6,I
-5.6,-36.4,7,I
-5.6,-36.5,3,I
-5.6,-36.5,4,I
-5.6,-36.5,5,E
-5.6,-36.6,2,I
-5.6,-36.6,3,I
-5.6,-36.6,4,I
-5.6,-36.6,5,I
-5.6,-36.6,6,I
-5.6,-36.6,7,I
-5.6,-36.7,2,I
-5.6,-36.7,3,I
-5.6,-36.7,4,I
-5.6,-36.7,5,I
-5.6,-36.7,6,I
-5.6,-36.7,7,I
-5.6,-36.8,2,I
-5.6,-36.8,3,I
-5.6,-36.8,4,I
-5.6,-36.8,5,E
-5.6,-36.8,6,I
-5.6,-36.8,7,I
-5.6,-36.9,2,I
-5.6,-36.9,3,I
-5.6,-36.9,4,I
-5.6,-36.9,5,I
-5.6,-36.9,6,I
-5.6,-36.9,7,I
-5.6,-37.0,2,I
-5.6,-37.0,3,I
-5.6,-37.0,4,I
-5.6,-37.0,5,E
-5.6,-37.1,2,I
-5.6,-37.1,3,I
-5.6,-37.1,4,I
-5.6,-37.1,5,E
-5.6,-37.1,6,I
-5.6,-37.2,2,I
-5.6,-37.2,3,I
-5.6,-37.2,5,I
-5.6,-37.2,6,I
-5.6,-37.2,7,I
-5.6,-37.3,2,I
-5.6,-37.3,3,I
-5.6,-37.3,5,I
-5.6,-37.3,6,I
-5.6,-37.3,7,I
-5.6,-37.4,3,I
-5.6,-37.4,4,I
-5.6,-37.4,5,I
-5.6,-37.5,2,I
-5.6,-37.5,3,I
-5.6,-37.5,4,I
-5.6,-37.5,5,I
-5.6,-37.6,2,I
-5.6,-37.6,4,I
-5.6,-37.6,5,I
-5.6,-37.6,6,I
-5.6,-37.7,2,I
-5.6,-37.7,3,I
-5.6,-37.7,4,I
-5.6,-37.7,5,I
-5.6,-37.7,6,I
-5.6,-37.7,7,I
-5.6,-37.8,3,I
-5.6,-37.8,5,I
-5.6,-37.8,6,I
-5.6,-37.9,3,I
-5.6,-37.9,5,I
-5.6,-37.9,6,I
-5.6,-38.0,2,I
-5.6,-38.0,3,I
-5.6,-38.0,4,I
-5.6,-38.0,5,I
-5.6,-38.0,7,I
-5.6,-38.1,3,I
-5.6,-38.1,4,I
-5.6,-38.1,5,I
-5.6,-38.1,6,I
-5.6,-38.1,7,I
-5.6,-38.2,2,I
-5.6,-38.2,3,I
-5.6,-38.2,5,I
-5.6,-38.2,6,I
-5.6,-38.2,7,I
-5.6,-38.3,3,I
-5.6,-38.3,5,I
-5.6,-38.3,6,I
-5.6,-38.3,7,I
-5.6,-38.4,2,I
-5.6,-38.4,3,I
-5.6,-38.4,4,I
-5.6,-38.4,5,I
-5.6,-38.4,6,I
-5.6,-38.4,7,I
-5.6,-38.5,2,I
-5.6,-38.5,3,I
-5.6,-38.5,4,I
-5.6,-38.5,5,I
-5.6,-38.5,7,I
-5.6,-38.6,2,I
-5.6,-38.6,3,I
-5.6,-38.6,4,I
-5.6,-38.6,5,I
-5.6,-38.6,7,I
-5.6,-38.7,2,I
-5.6,-38.7,3,I
-5.6,-38.7,4,I
-5.6,-38.7,5,I
-5.6,-38.7,6,I
-5.6,-38.7,7,I
-5.6,-38.8,2,I
-5.6,-38.8,3,I
-5.6,-38.8,4,I
-5.6,-38.8,5,I
-5.6,-38.8,7,I
-5.6,-38.9,2,I
-5.6,-38.9,3,I
-5.6,-38.9,4,I
-5.6,-38.9,5,I
-5.6,-38.9,6,I
-5.6,-38.9,7,I
-5.6,-39.0,2,I
-5.6,-39.0,3,I
-5.6,-39.0,4,I
-5.6,-39.0,5,I
-5.6,-39.0,6,I
-5.6,-39.0,7,I
-5.6,-39.1,2,I
-5.6,-39.1,3,I
-5.6,-39.1,5,I
-5.6,-39.1,6,I
-5.6,-39.1,7,I
-5.6,-39.2,2,I
-5.6,-39.2,3,I
-5.6,-39.2,7,I
-5.6,-39.3,2,I
-5.6,-39.3,3,I
-5.6,-39.3,4,I
-5.6,-39.3,5,I
-5.6,-39.3,6,I
-5.6,-39.4,2,I
-5.6,-39.4,3,I
-5.6,-39.4,4,I
-5.6,-39.4,5,I
-5.6,-39.5,2,I
-5.6,-39.5,4,I
-5.6,-39.5,5,I
-5.6,-39.5,7,I
-5.6,-39.6,2,I
-5.6,-39.6,4,I
-5.6,-39.6,5,I
-5.6,-39.6,6,I
-5.6,-39.6,7,I
-5.6,-39.7,2,I
-5.6,-39.7,3,I
-5.6,-39.7,4,I
-5.6,-39.7,5,I
-5.6,-39.7,6,I
-5.6,-39.7,7,I
-5.6,-39.8,2,I
-5.6,-39.8,3,I
-5.6,-39.8,5,I
-5.6,-39.8,7,I
-5.6,-39.9,2,I
-5.6,-39.9,3,I
-5.6,-39.9,4,I
-5.6,-39.9,5,I
-5.6,-39.9,6,I
-5.6,-39.9,7,I
-5.6,-40.0,3,I
-5.6,-40.0,4,I
-5.6,-40.0,5,I
-5.6,-40.0,6,I
-5.6,-40.0,7,I
-5.6,-40.1,2,I
-5.6,-40.1,3,I
-5.6,-40.1,4,I
-5.6,-40.1,5,I
-5.6,-40.1,6,I
-5.6,-40.2,2,I
-5.6,-40.2,3,I
-5.6,-40.2,4,I
-5.6,-40.2,5,I
-5.6,-40.2,6,I
-5.6,-40.2,7,I
-5.6,-40.3,2,I
-5.6,-40.3,3,I
-5.6,-40.3,5,I
-5.6,-40.3,6,I
-5.6,-40.3,7,I
-5.6,-40.4,3,I
-5.6,-40.4,5,I
-5.6,-40.4,7,I
-5.6,-40.5,2,I
-5.6,-40.5,3,I
-5.6,-40.5,4,I
-5.6,-40.5,5,I
-5.6,-40.5,7,I
-5.6,-40.6,2,I
-5.6,-40.6,3,I
-5.6,-40.6,4,I
-5.6,-40.6,5,I
-5.6,-40.6,6,I
-5.6,-40.6,7,I
-5.6,-40.7,3,I
-5.6,-40.7,4,I
-5.6,-40.7,5,I
-5.6,-40.8,2,I
-5.6,-40.8,3,I
-5.6,-40.8,4,I
-5.6,-40.8,5,I
-5.6,-40.8,6,I
-5.6,-40.8,7,I
-5.6,-40.9,2,I
-5.6,-40.9,4,I
-5.6,-40.9,7,I
-5.6,-41.0,2,I
-5.6,-41.0,3,I
-5.6,-41.0,4,I
-5.6,-41.0,5,I
-5.6,-41.0,6,I
-5.6,-41.0,7,I
-5.6,-41.1,2,I
-5.6,-41.1,3,I
-5.6,-41.1,4,I
-5.6,-41.1,5,I
-5.6,-41.1,6,I
-5.6,-41.2,2,I
-5.6,-41.2,3,I
-5.6,-41.2,4,I
-5.6,-41.2,5,I
-5.6,-41.2,6,I
-5.6,-41.2,7,I
-5.6,-41.3,2,I
-5.6,-41.3,3,I
-5.6,-41.3,4,I
-5.6,-41.3,5,I
-5.6,-41.3,6,I
-5.6,-41.3,7,I
-5.6,-41.4,2,I
-5.6,-41.4,5,I
-5.6,-41.4,7,I
-5.6,-41.5,2,I
-5.6,-41.5,3,I
-5.6,-41.5,4,I
-5.6,-41.5,5,I
-5.6,-41.5,6,I
-5.6,-41.6,2,I
-5.6,-41.6,3,I
-5.6,-41.6,4,I
-5.6,-41.6,5,I
-5.6,-41.6,6,I
-5.6,-41.7,3,I
-5.6,-41.7,5,I
-5.6,-41.7,6,I
-5.6,-41.7,7,I
-5.6,-41.8,2,I
-5.6,-41.8,3,I
-5.6,-41.8,4,I
-5.6,-41.8,5,I
-5.6,-41.8,7,I
-5.6,-41.9,2,I
-5.6,-41.9,4,I
-5.6,-41.9,5,I
-5.6,-41.9,7,I
-5.6,-42.0,2,I
-5.6,-42.0,3,I
-5.6,-42.0,4,I
-5.6,-42.0,5,I
-5.6,-42.0,6,I
-5.6,-42.0,7,I
-5.6,-42.1,2,I
-5.6,-42.1,3,I
-5.6,-42.1,4,I
-5.6,-42.1,5,I
-5.6,-42.1,6,I
-5.6,-42.1,7,I
-5.6,-42.2,2,I
-5.6,-42.2,3,I
-5.6,-42.2,4,I
-5.6,-42.2,5,I
-5.6,-42.2,6,I
-5.6,-42.2,7,I
-5.6,-42.3,2,I
-5.6,-42.3,3,I
-5.6,-42.3,4,I
-5.6,-42.3,5,I
-5.6,-42.3,6,I
-5.6,-42.3,7,I
-5.6,-42.4,2,I
-5.6,-42.4,3,I
-5.6,-42.4,4,I
-5.6,-42.4,5,I
-5.6,-42.4,6,I
-5.6,-42.4,7,I
-5.6,-42.5,2,I
-5.6,-42.5,3,I
-5.6,-42.5,4,I
-5.6,-42.5,5,I
-5.6,-42.5,6,I
-5.6,-42.6,3,I
-5.6,-42.6,4,I
-5.6,-42.6,5,I
-5.6,-42.6,6,I
-5.6,-42.7,3,I
-5.6,-42.7,4,I
-5.6,-42.7,5,I
-5.6,-42.7,7,I
-5.6,-42.8,2,I
-5.6,-42.8,3,I
-5.6,-42.8,4,I
-5.6,-42.8,5,I
-5.6,-42.8,6,I
-5.6,-42.8,7,I
-5.6,-42.9,2,I
-5.6,-42.9,3,I
-5.6,-42.9,5,I
-5.6,-42.9,6,I
-5.6,-42.9,7,I
-5.6,-43.0,2,I
-5.6,-43.0,3,I
-5.6,-43.0,4,I
-5.6,-43.0,5,I
-5.6,-43.0,6,I
-5.6,-43.0,7,I
-5.6,-43.1,3,I
-5.6,-43.1,4,I
-5.6,-43.1,5,I
-5.6,-43.1,6,I
-5.6,-43.1,7,I
-5.6,-43.2,2,I
-5.6,-43.2,3,I
-5.6,-43.2,4,I
-5.6,-43.2,5,I
-5.6,-43.2,6,I
-5.6,-43.2,7,I
-5.6,-43.3,3,I
-5.6,-43.3,4,I
-5.6,-43.3,5,I
-5.6,-43.3,7,I
-5.6,-43.4,2,I
-5.6,-43.4,3,I
-5.6,-43.4,4,I
-5.6,-43.4,5,I
-5.6,-43.4,6,I
-5.6,-43.4,7,I
-5.6,-43.5,2,I
-5.6,-43.5,3,I
-5.6,-43.5,4,I
-5.6,-43.5,5,I
-5.6,-43.5,7,I
-5.6,-43.6,3,I
-5.6,-43.6,4,I
-5.6,-43.6,5,I
-5.6,-43.6,7,I
-5.6,-43.7,2,I
-5.6,-43.7,3,I
-5.6,-43.7,4,I
-5.6,-43.7,5,I
-5.6,-43.7,7,I
-5.6,-43.8,2,I
-5.6,-43.8,3,I
-5.6,-43.8,5,I
-5.6,-43.8,7,I
-5.6,-43.9,2,I
-5.6,-43.9,3,I
-5.6,-43.9,5,I
-5.6,-43.9,7,I
-5.6,-44.0,2,I
-5.6,-44.0,3,I
-5.6,-44.0,4,I
-5.6,-44.0,5,I
-5.6,-44.0,6,I
-5.6,-44.0,7,I
-5.6,-44.1,2,I
-5.6,-44.1,3,I
-5.6,-44.1,4,I
-5.6,-44.1,5,I
-5.6,-44.1,6,I
-5.6,-44.1,7,I
-5.6,-44.2,2,I
-5.6,-44.2,3,I
-5.6,-44.2,4,I
-5.6,-44.2,5,I
-5.6,-44.2,7,I
-5.6,-44.3,2,I
-5.6,-44.3,3,I
-5.6,-44.3,4,I
-5.6,-44.3,5,I
-5.6,-44.3,6,I
-5.6,-44.3,7,I
-5.6,-44.4,4,I
-5.6,-44.4,5,I
-5.6,-44.4,6,I
-5.6,-44.4,7,I
